id,ysws,approved_at,hours,country,github_username,code_url,demo_url,description,screenshot_url,github_stars,display_name,archived_demo,archived_repo
reczvlit8WOi3WuT7,Stasis,1775433600,5,CA,,https://github.com/checkmateman57/Toronto-Blue-Jays-Blinky-Board,https://github.com/checkmateman57/Toronto-Blue-Jays-Blinky-Board,I will try and create a blinky board with the shape of the Toronto Blue Jays logo,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/6dMuqNuv_Nr3lwoSCPo6qQ/LdUcTxLxXpWveNX83MxRRJ5y293jGJ-kO0Pl6WaV1nS42zBkdEYa8-Nw9LCtQ-T4PFjLmIWYIwDwF8V6R-FQiEAJMqD4OEJ0P0NgDix9X_TvWi8QpPJL6rIxF7ziBHjBEn6YhGANVyetHjNkPNxeCcPKDVScp67puLSHM3B1fCncU_VygVK91R4a60nY5G7K/6Q6aAijlZrFSxtCX7XO79q7mg-ns2RsC2jBhzN5QwJE,0,,,http://archive.hackclub.com/Be1Ux
rectKZzw12cAUqNn2,Stasis,1775606400,5,US,,https://github.com/SG-925/my_Squeak,https://github.com/SG-925/my_Squeak,A mouse withat is custom and designed through CAD ❤️❤️👍👍,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/_KXEU-yTNQ-1hc-_vIDqtQ/M_im0KgBV2hjRAK1-nuk3zyohw9obyT4cRaCPPBA5JWyT9iK9E-Dc0QcxQyUM_neR1aov5Ngez2823OrfUGyD3vTE-3esQdflslBKu51pZK47FOxMPUQvBr0UqhNp-5aE-LcHpckzCxrYZQOVu5KSHKujTqe9lLDf7z0IaRcGCptyHmKvahFKT2wm9eVa7sP/yh0M1ar8AeYNN_mZFJHk0icZIlHqCEJJXpyVO9GL9HQ,0,,,http://archive.hackclub.com/0F0ko
recIQPvAB8QktIX59,Stasis,1776038400,10,GB,,https://github.com/rishabhshuklauk-spec/E-ink-Calendar.git,https://github.com/rishabhshuklauk-spec/E-ink-Calendar.git,A small e-ink calendar display that uses a touch sensor to display the time weather and connects to google calendar api.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/dBDmw3FYO3F_54Hbqx-VaA/g-R0tA3eOCXGfFgib3vLaIWh-M62hMqHzlpGHZSJlwBj-2VmvnEh5xZrR0AiWTyXH-d3nchMN0MnFSYrw_PKNRk0tkj8DFomm5bTahJTZD9JDc202GheYvjV4ZFd_Jf408dumyJKibp9KC-Jk5NPXJCY-PIQALB9Ji3B6tK2clQeKklkf3S1fGUEEmZdRzQY/nUWR6MJ9DDdFa5vkSQw4nVyEASI7a6WxEg4ZNj6w0V4,0,,,http://archive.hackclub.com/9arpK
rec5xGgkfWTg5cwxN,Stasis,1776211200,15,IN,,https://github.com/thagreatjoel/LED-MATRIX,https://github.com/thagreatjoel/LED-MATRIX,A 256 RGB Leds panel can visualise my name.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/FhKmZOYc81b08M0mHt2AAw/yVKPEUSvVumnuGtqwm8sZ29ldMrk9BCfYyq9l_mayphYu6eDFOdaMWCozrtRj1jd4hk16hOfpeQ0_yYAhmilQR3vps7zOD9Pnw6hLwOG5nI0GLFNZdd_eaIU39AT6AmsjJ9KCWn7-aEHbDhW8jCI1Aew7l3Wpj2BpLObAbqjBZ8r-kHYCxkRwEnxCVhqHRwj/1dl-41vdNZhHwzE08_U0eLizKU3B_M4ESEX_UBC-EQI,0,,,http://archive.hackclub.com/ltyu1
recKs5nUtvQsQmWLG,Stasis,1776038400,12,US,,https://github.com/sectersion/loraguide,https://github.com/sectersion/loraguide,ESP32 and SX1262 basic meshtastic board. I am writing a starter project based on this.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/uTDENQpBCjvkwAbrOw0JlA/tF7eChOgXQAyrzNDB8_gcLzLAPj5mxd4lzo8yWrpbwnhsYEd8Gi5sT49gbnElQJWkHzCsLrXGYDpYLzRdlw8MMHOT2KIWoYzssnSo8RURQqL-pPn_q6zMP_BGogCawss9sepxRI3e9V7WNJYB_4TmHjpZbvrQkS8dwjpsZO9PHpb6U5OwLmv_l3EtRkHmD6U/n1sYT9xyfnFJe6tJ1BrCuzCyAH907Lgy2Z9bZd_1QxM,0,,,http://archive.hackclub.com/4NPTL
recL0yuYU0ttPXdFq,Stasis,1776038400,9,US,,https://github.com/ethandb74/USB_hub,https://github.com/ethandb74/USB_hub,I am building a USB hub from scratch so I can connect to my computer and make my desk workflow clean and organized. Making ports,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/aavt2fvuoX2OufkBgeSdQg/nIxqwQf8YY84mCxmfac1giQ2kDUaDKOI0dYOnMJ7YT48o30NDbPKRZSm85tj2f-v0BVxnAvh7Tcrt6ATNUxaLpPXDtcGseWY0v1mIgt7Lgg--rCBgdeGY8L2T11c54zGpMKeO7sTGDd8nHCyNfirAsB0vKB4OuIaZRJl74B3iIYPvf517AkvtD-NmGVp_LjK/VdubPxdoCXBiHmMKSm23Xky0e1wSvlBjXMxWFkgQ958,0,,,http://archive.hackclub.com/kqwql
rech7WuhfbeEPU51s,Stasis,1774915200,16,CZ,,https://github.com/loloy123wwwww/Infrared-tripwire/tree/main,https://github.com/loloy123wwwww/Infrared-tripwire/tree/main,"NOTE for reviewers-the battery is currently the best option, since it is in my country and is the only solid battery i could find with protection....... Laser tripwire- uses 2 parts, first is transmitter which repeatedly sends IR light, second part is receiver which expects an IR light signal, if it doesn't receive it, it can trigger bluetooth or wifi signal.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/oWDudOAXnve52atSFb36bg/XI8mYlP8kJBgdHtP4Y7HqO2Fze0AA_vArHSvhLS24EZTyY9aBgxEvynbjUp68rMrJFrwerTMFhN_sngBbl0DZ_17JccPlGaSAMy0LPlKJUIcfZ-0tXI3antSUkhaHyVIY9OXmqLZJ5LlHsYknKMM7G6iMhfh61yxcHtVf0JLvr_wneA2gTbyF2x6lrCPdqxz/kAQwFhg4Ral0q8swxi3Vtn08qF9rtZZfiORE-EqSRvs,0,,,http://archive.hackclub.com/ZngCA
reczneAC5c6C63sz3,Stasis,1774915200,9,IN,,https://github.com/CHAPARII/RishuBoard,https://github.com/CHAPARII/RishuBoard,"As I'm already gonaa make my self a hackpad my little bro also want one. So, I'll be making this hackpad for him and I'll gift hi, after completing this. :b",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/nLHeeLhvLkamxo4FuDdmCQ/6W2vY1QBHa6i3IyEluxvpFFqEbVBZYqreNZIKMep99ex5PKxvqZPg4nRNE2GPlfTlYlv3Abn6MG4MeHFvTjUsgUZTOVWJ5iLfyB598TZHjZlCsoAI9j2LA9Zg6BcpoaeQcOYDdGG7W4PDAd_aq-3gJqH_ZPlIUvKiFScUIVmT-rIho2cm2n6OYz_DYK9N8hw/3Nj3av0_8vIn7B7B3e6dhr0VpJ3Mnne4MCv79NL_NOU,0,,,http://archive.hackclub.com/tRviM
recKhwYC71Jv6j4Qw,Stasis,1776038400,5,IN,,https://github.com/piVerified/pi.keebV2,https://github.com/piVerified/pi.keebV2,"A 9 keys simple compact macropad, itteration of my custom hackpad from blueprint. This one is for obs shortcut while streaming and recording.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/wuXqsRZUNdxRD3BafUC1nw/1Zv5jZCmMcKGwaCgb00gQsWnsGlvExGN32zXxwlI7JffWKqOAgbIt_62pKDewfhXw-bzdrmUlY8lbSAG5zKBYOnH560ophMInYCff9nH3coIGd2ritBWTPSvM07ZdG2qBCGNyKqEGYfR206JlSbKBGaCNkAf26NnKiuCUkZurcehftKAy9ld60ilU31Sr9iA/QHVmI5v12hN11tXPXXrXqOwIK1pwPcS1NiZqsX5A-u4,1,,,http://archive.hackclub.com/uiVij
recKm7XZMwKXYyy1I,Stasis,1776038400,10,US,,https://github.com/Awesome-XV/e-figet-pathfinder,https://github.com/Awesome-XV/e-figet-pathfinder,"Custom PCB controller board that you can efidget with, reaction time game included!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/XZxCzLzQL_VLEN_0bNRGHQ/VOcGO49SRrbRyruswcjuuICBFaTgThi2eJIzgNk-SC1UdzkWlg1M0QhLMifk_slSCW99_cB0zeistYBJ4dDzeKgE0unRM39txrzaWjXNCDtXTxctMYCarmq2_ku9wnYk8BjAjsIyV8jOk7ShlVvAkl3g0bXvY90-em5jZTIHhHJKh0G3nX-ptq-riNj4NM2P/lZjfM1Hy5H_4lTzAOKilIe1t7EfCddkRxJE3ip27ruQ,0,Vedant,,http://archive.hackclub.com/7ExHl
recemmiHzumrM1DIM,Stasis,1776211200,5,SA,,https://github.com/malak008/blinky-board,https://github.com/malak008/blinky-board,I'm building a 555 chaser!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/wDz09w0FCBb4gp4zsiMcwA/qsbF7FuYzLsbT7lZmcmAbc0YnQ4latlExNW4RA0dJ32pMv3gUjR4bm1ejBgWb2cZ4yLv4YRq68m5kRtU7vFOY_wWZMtnczSH8hdTlmv790yLmbzd0DXEEeMDA3KTJso3xmurYdBes6yEPDZ9qG0K48lC5hTDwV1CD_3rzcMWplv7iWeEvTKuEOCXk1CdyeTU/8wviVsQPRRiFfNZP59ysRVwTMRUOZCfuYJPI96Dqgdk,0,,,http://archive.hackclub.com/acn4q
recf9Lq5XasgiMXEI,Stasis,1776211200,18,CA,,https://github.com/EmilPtr/THE_SAWMILL,https://github.com/EmilPtr/THE_SAWMILL,A custom battlebot! A horizontal spinner with a funny saw that still packs a punch :3,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/EpLeKNZ3AD-1Hs8ZEojtYg/2m1qT9wUXsCw-cZhZ2rbXNo-RROAX0DW9GR6kqGWYsM4uld3QJbBIr5TJDH3osV8MdGZo67cXApUIntkeqN9x43ipp7iLfdLhcJ2nvih4-p8zBX4eu_xUNNx-OBQBKh2MvCYlnlCWvjbXXN-ZE17hiE--1qPLrExKS0UqIDGM4IyZVysyBOI_zwfuSwGzuD3/vg-PoAEwaXH7VNKE69wbv_DjCYicymHfyor6_Dwwbrg,0,,,http://archive.hackclub.com/fybyp
recf9OCOosczAITgb,Stasis,1776211200,5,US,,https://github.com/Dee-24r/GoBlinky,https://github.com/Dee-24r/GoBlinky,"A blinky board in the shape of a stop sign, but it says GO",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/cR9Hk_xrPSeRBzJG9eu6Aw/VSgzA3GanNQWxPmDcDKTZ2yWbgniBI_LeXX4_bxIIgry6fuESos4rxRRZs2DfuNbDQ5xMVw61EIffeWZ84hrkI4NKKsn_v217E6ftW6vGB_SENdqdlxkq3UEptXfWzWzMRQLyZhAswOI8gi8VbQDPYX2_XWyHlM2jUcbws51gb_QW2FlZVGeeW8xxe4wYswd/Kqyt-PVz5sNITseOC7Z01VajFEEthYPk6Ll6W6YJkl8,1,,,http://archive.hackclub.com/pk0nj
recfdoqFFH5Uwy5SN,Stasis,1776038400,4,US,,https://github.com/Production1O1/3d-printed-custom-phone-case-iPhone13,https://github.com/Production1O1/3d-printed-custom-phone-case-iPhone13,"I am building an iPhone 13 case using tinker cad. I will use the phone's measurements to guide me, and I will make prototypes of the case with low filament usage. Alas, I will fit it on to my iPhone, and make it HACK CLUB themed!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/v_7qxe-VL7_dki2V0-LmeA/s2bPl4tWRENZ59-jsEuXfcBfEsmorFAjDNzNQOHQHdmm8VKJYtnah5P9DZB_OccC4lvF5bSAEmd0uV5VlAyi2eqPYdf3vOttC7LN0HNtxxBraeEFhUp4F92Vc3LuWnrsqpe_E4EZzqdbEIfDP0fDThZg44kFgA67SYxsy_5BawU9k8Mzc-3FXBMUvVwEO15l/nRIvmIDS_-QHH4CfUnKkroXKxLlYAirI7taF8dpJP5k,0,,,http://archive.hackclub.com/bpMTM
recLffR5s1fXUNPuq,Stasis,1776124800,2,CZ,,https://github.com/m1cha3l-s/mmWave,https://github.com/m1cha3l-s/mmWave,"mmWave sensor for playing around with human detection, controlled by xiao ESP32-S3 which it is soldered onto",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/whnyM0Pl7RPeUP6Nx2d_Yg/SlqNxBnjOvlYJq-gv1_8vz4CtZQ0j08QGSgxfN_Ezbhx8EQSneYzImieMNaX4EzuzQ5AaWRMVQxQ74pqbJLz07ZC2n20AiWmiRRhvsaYF4WHjyEW_xLRe_gAUaoMGWHt-3GnVMy4wBqxc0hFBMuzfwgf_KCDXH4IQpGRmLkKdZaUXYvHOH7w8MLBS6NZLQVv/v7lTc2hYARX0bogKhkl-2gE__ETcoJnZacc0aJcr_bY,0,,,http://archive.hackclub.com/TSWvh
recJiA8DiahXLYAkE,Stasis,1775779200,35,US,,https://github.com/parya7254/Easyboard,https://github.com/parya7254/Easyboard,"A hot swappable tenkeyless (full size but without the number pad) mechanical keyboard with RGB lighting and an OLED (SSD1306) display! It will use a RP2040 Pro Micro as the controller, SK6812-MINI-E (reverse mount) LEDs for the backlight, and MX-style switches (and also MX-style hot swap sockets).",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/kOhNq4eY3PzNrI2suwmvVg/qbw8QeZHzlke0i2aKyWp7_hKbvbVWwPgj6jiBp7-b3E51ynFCa_nweL5aigpBMeAJayQk3wb4JcbAkEgAaJn9wHlZpD-86kELrdltm7nhy5Aqp6e4SeiZj6YaImObaiaKwbk1JnveBP8KdpBL14pv-KX9a9yKnZfZV1RZMfDEVm3iAtYdlg7c6uxtvsyI79p/TiH4M41aX6J5YVRI3sc07xmK97DCbU_MTcyZwNNBI6E,0,,,http://archive.hackclub.com/Tfj8P
recMeYT7jO0WidLic,Stasis,1776038400,4,US,,https://github.com/Cubic-Vyper/PCB-Frame,https://github.com/Cubic-Vyper/PCB-Frame,This is a 3d printed light up picture frame designed to hold the first PCB I designed.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/r0nTIPfDg_tJ0F7lyI7-YA/CFWBVbpVViwZo09fyA9oWmiFj_cmAsgQY0ClVUGIiUX3evlx_6tV7zTPwCYCp3rk73zIvMmGd3I-dkq2x3UMERQUqEZ0IXpW_NpkbbLmb_Nuc-Ohwgx-uk9NSe0P70iKiDe6UupNmwaOQukXfA4Knm1xq4Ci0rdxxml-yhpVLF48nQxOzDjfs2e-1Ak3hiim/NkqfdS5YjjrXtLfxgxzkop3760ylTxcmJmZGQFy67fU,0,,,http://archive.hackclub.com/7XCOq
recBhtnh6TAeochHL,Stasis,1776124800,6,US,,https://github.com/NMaster23/Hackpad,https://github.com/NMaster23/Hackpad,"This is a hackpad following the Hackpad YSWS guide. That event is over now, but the guide was used for this.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Lysd5mO02XurDq3NDLqPcw/lngx75M4vgpQMAxm4X9uVLbnJ2j00azDC6L869tvxcZqnC38vpCfYXQF7MRDFgDhGCOqE4Zx-9w_a3J571GeNOvMNmNAWBL_lMfcpK-mJ_PLnWzLxE82a6ZmVzPlQfgE8zU4U07ZhX0WmEgxeIkLPgFa7K4PFnpEjhvj5XcVv5OKBLFjfA8_oS81945bnNBY/CZXTIviQew1pX7GxC5zaid9RwFsqxBE4v4VdHIxaCxs,0,,,http://archive.hackclub.com/pcf8v
recFUoXobxG5Nsjnw,Stasis,1774224000,4,SG,,https://github.com/paulnarag/busStoppingBell,https://github.com/paulnarag/busStoppingBell,"This project involves building a bus stopping bell buzzer similar to those used on public buses in Singapore. For the button mechanism, I used a 3D printed model that I found online and printed using a 3D printer. The printed button acts as the physical interface for the user to press, similar to the real stop buttons found on buses. When the button is pressed, the system triggers a buzzer sound that imitates the bus stopping bell. This project combines 3D printing, electronics, and programming to recreate a familiar real-world system.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/S96BlwV9uOL3thzAxOy0Gg/YxoojF9We9Nvl0SmCSNKb099H_YB-2vWAvlgh6s4tLPYu8bjvMQFBojeAJY4nZLTm4NrrulixMKgEj245c7w_lieeSejpdkkuFTxWipAB9bw5ah4-UpupQR81ZJ7yn-C50b3YA9ffOSUfrNf9fGCKS745ni3HH00yeHyI96f2PNHQyklNsarlSt63ttT0EH6/kbDdS8-Ggg-1xGCCQY6BGW8drB6n7NqW1m5ui84YKoU,0,,,http://archive.hackclub.com/wwccB
recfm9LYXVSEZ8xXk,Stasis,1776211200,4,US,,https://github.com/reeyarajbanshi/blinky-board.git,https://github.com/reeyarajbanshi/blinky-board.git,"im building my first pcb project, a blinky board, through hack club stasis!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Un-uD2kX0_ApxIyimpT8nw/56W-pX2EO7qFHXBQSauoPpLba5g__HE_LcpN0iynhc11_oek-bVsGUBrOzy3u3DsIue6Zl6q1Nm2KP3A30fD157n516gCaNqs4UjVdpsatEuXJxL6mCUAOVdvtxhASlbBm4swSaSw0W0gAqi0Ed4aEdYtQzXKlQp32xCKY1DyIPNxuq_QoGf_901pkBZMzUd/Rary9S3NVifO6KShIDh8W3hBzWNiai1t-FnlHpXovT0,0,Reeya,,http://archive.hackclub.com/EUBUp
recgTOtgAXw7wZWP1,Stasis,1776211200,5,NP,,https://github.com/khanaaaaaa/Heart-PCB,https://github.com/khanaaaaaa/Heart-PCB,Blinky Board through the Starter Projects.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/dH_ioGdfUNoNBvRM0mOXpA/IdpNGlN_pkZEOfEp7BemuHGYceANUhiUV9cftx0GFsrehgbglEku0ml3WwY01JM7XBKZIh8GltQYojm5hT5Zo28EHL0mo_b-J5GyQ576m0Vce57gdPOckbMpO1Kz97aoDjvTH2UB34iKdcgZU4M4WKt7iXSQLV_9msRyOsc9vzyJyaAz0ncxdhWW0o2Y898U/u4YHqra1iu15WdvqlSXRVEmnFhEuXXbzx9Zpl_zsvrQ,0,Thérèse,,http://archive.hackclub.com/grXNF
recFOPvpz4ssYQUOP,Stasis,1776124800,3,US,,https://github.com/KingKarp842/fidgetclicker,https://github.com/KingKarp842/fidgetclicker,"This project is a small 6-key fidget clicker made using some extra mechanical keyboard switches. The device will have six mechanical switches mounted in a small 3D-printed case, allowing the user to press and click the keys like a fidget toy.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/gEgLjvhhG_aKO-hQ8cUNWw/Qj9FV7XGMFutDCKhGy6ZyL-m7JckMcAN9owI3CVfUtYbamygykCJ50EIcfVkp9bDFED8XP3q_MCSXQEZSzjxKkLD0EDQ5ZbjNIBwn4BqWEcOXA39PUv0Zh-_kaHCn6sZnZdLvCiwtbalY8vtPpSbYzTE0rJwo53OETukqyw3KlVbWN5e8ByEfipHksrojL79/HnFlDt2Dc4x-SAKOEYeQjTtV6x76whKGTEfla3tVlsU,0,,,http://archive.hackclub.com/BiKUx
recNl4NJWDZvJO77y,Stasis,1776038400,17,US,,https://github.com/asadpetwalker/CertamenBuzzers,https://github.com/asadpetwalker/CertamenBuzzers,"A buzzer system for the game Certamen about Roman language, mythology, history, and culture. It is a quiz bowl style game, where whoever buzzes first gets a chance to claim the points.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Qxo-ysX6t6hQBaYxtyW2nw/VpolXvtETG_w39FdqvuobA3m3qcjsu743IJbDtAgzKQ8uZGcEebG4RkaLhkFZZWkyuPCcBUSatonS--KL4M0Wovgo7xqzbM_tnpZGv5DelgS_tfXaaK7pmhMhwXN5SX1kmJWDqHdRxkaNjpFgl_sDzHDBuCyKsuKx2dSBzw3dvwasPqDlxPe6PQoaqouVPYo/7koFanbR5qtwBt56wZNkTjx2JfZHVzqjqL9LL5kZS_g,0,,,http://archive.hackclub.com/YUKwI
recG1uqtlEp9YWUGz,Stasis,1776124800,21,GB,,https://github.com/jonathanbercovici/rowing-computer,https://github.com/jonathanbercovici/rowing-computer,a device that tells you all your important data and transmits it to the rest of the people in the boat and the cox and coach.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Br_NiGUsd1Z-cCcWM32v-A/mIRQ-pLk5JI_YVLM-yewJoIHBW_s99cuJNw_wKlQAe1NQUdqlBIjS7uWIldK7WwQN6uTw72dJMw0twsRu8--u3Z4POmOT5_-A33htZFyP7sqvgkEl5NO21iYLjseSV5EOBMXbXiPf1I4ds9XPRco-Yvz2aCTvwPFIB9kFT8I3-sMWrop2YSZYkrA5IBIMCLm/6fiVZ5wi6xaHOBYoVpZKkg-9Qi34Wapgamyp5wyso3g,0,Jonathan B,,http://archive.hackclub.com/3InSq
recnPObdq07fB5y7s,Stasis,1775779200,5,US,,https://github.com/brooklynp0che/heart-blinky-board,https://github.com/brooklynp0che/heart-blinky-board,"building a gift for someone who loves the sun and electronics !! this is a light-up blinky board that's in the start project category, only modified by shape and amoun tof leds :)",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/kvCekQ2yCX26lrdXrrQXwA/uKzhtFs2S1G25CNzyFX3bfaiILmB6IBxnOOw9bw0ZX7yrlxCTW0ra2pHR06zHavA9xOY546qpGLTiKuApITnS7AS-DAJjm6DOVP8pkc8BtlvyMGJZmY0iKRxzoSvzIzdCxQMDuriwPILD-3iLZI6fG20sl_2gD62GvVOyN7feTmTelLBU0rmMoqAWlIIfaXO/ihhNL9BKPsHEcj-dmmJtulTLVO_SI0rQvnhp8qsIjA0,0,,,http://archive.hackclub.com/aetrN
recnWJNH9Koa4SWCz,Stasis,1775779200,5,OM,,https://github.com/Scorpion9000IQmech/555LEDchaser,https://github.com/Scorpion9000IQmech/555LEDchaser,"I made an LED chaser, I based it around an anatomical heart and had it coloured red to match in the JLPCB, I has the idea to orignally make it so the lights light up in the order of how the blood flows through the heart, however the lights became much too jumbled in terms of wiring, actually, since the rest of my connections are clean, i may change it so the light is in order of the blood flow from chamber to chamber",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/94SrLA4zzNtPx3Bv13ipmA/5eN3bCvu9t7U2iNtEHWRa5AeuPHF_2078q6vSBarLO5Mbfjk5vPWXcm5Hc9yn3TI7ol7FQpXvUKh037zxkc-zkdouMnZzcwc7MrP13z0RGepyY8oO3wWH9vwLACUViCCuOMw_0FsSmQ9uTEset6dcbn_636PMYiRNCapFjMKw85i3wrr7cGy3hT9wgF55hT4/5GsMGqUdLzRt_aSSIFGdA_3ylh0vnwWgzosR7K98-zk,0,,,http://archive.hackclub.com/tYx5g
recR0O20zk6qov9ze,Stasis,1776038400,5,US,,https://github.com/Supertiger576/simon-says-hackclub-stasis-1/,https://github.com/Supertiger576/simon-says-hackclub-stasis-1/,Im doing the starter project pathfinder,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/nT9bQmLPdMO4fW06MiRtug/tCITGVMKei37SmAsVqlIfIuMv2sxkyVAwtP_ImpX4ldclYxV3duUIyP7mStNaF0iiUysN62CQw8hvNetvYp1-drF8u26EUfsm6_drAobCbUmxxbyPDSl2whRjUDklvE5YiAZPyjesiafVxM2kPlyEu2zT73fw4xfLTy2hRn2oJOl_MAPPqm7ebTHesk_q-hK/6u0hHW2H09cuJDxdVc-k7WLE7CjPtpWx7QIUrBW2dXg,0,,,http://archive.hackclub.com/038Zg
recNC5AStiEHUoZNi,Stasis,1774915200,20,AE,,https://github.com/dhruvin-sarkar/Stratus-Hackpad,https://github.com/dhruvin-sarkar/Stratus-Hackpad,"Stratus is a transparent macro controller engineered to expose the essentials. Built around a custom PCB and layered acrylic structure, it transforms raw circuitry into functional design.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/t9OAa7CwweoJ5T8-v8Do7g/wIL6caYr5X4bzVvnQUkXWUBdjcF-0xKnf6FKOTzxV7r9upkxYOPfRHRO63AiqFlgiUI1Q-H3Ylo-M_yd2uZBq82iPcGqZUgFXBdZ4ZnE-O9E9qBc6m5vWpeflwfA6vMQFCiNQQLeBSMF4sNIHNGoj-kJyjghs9YLmxA-CIGcko9s7ntnk10XCJlemV-MxMp2/dWKeAU0TVeqXcGAwy2SwqYl6JT80wI8g4doHDUvDyLQ,0,,,http://archive.hackclub.com/Hof4w
recJQYd41hTMK08BW,Stasis,1776038400,10,US,,https://github.com/jacobjuneau6/KAPPA5,https://github.com/jacobjuneau6/KAPPA5,KAPPA5 is an ESP32C5 dev board designed to show off the dual band chip and provide a starting point for building projects with Espressif's first 5GHZ chip.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Uq-MExqVXT3Fszdq9Yi7uA/UhYNfoItuSV4SC2qZhwm7KgthghaCS-NtfUhU9NZNFRQ7kYaXmRtw-4tANtUYLlCREeyvVZh9eMMStDeHcTRrbq5nlrejrM3mo9QZpUAjzF0OFHkpsKwd2nJY9R5WqgatNvOyGQhTTQLm9Idolhmic9Y3q0_mEtjdjQS268vszH_HT-492OEWW2x4DqWmr7K/_Dv0EHoEC7EOx3FLPyDLqE6zpt4n7C43OZ1iTGxst9U,0,,,http://archive.hackclub.com/16wp8
rec4rlWLiCde70EpW,Stasis,1773792000,10,US,,https://github.com/bangzishu-huang/SeedPlanting-Drone,https://github.com/bangzishu-huang/SeedPlanting-Drone,"I will be building the shell of a VTOL drone. This will consist of multiple complex 3D printed parts combined together to make a drone that has features where you can move it (for example, cap is movable for where you would put the seeds, or propellers are able to be rotated).",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/unENKeFFgIwwxOTiazSSGA/1l_aacJzFnvIeHGlC3OOqMf795AIGp2GL544UWg4zaHRSwaaGZEynLWF4SeIpz2d2jU766s_wTUGDu9FSqE6NosDMOWrelO0491CkyecyudsF9KqTydBUTFRvRiNDY1p29MHGzPlqS9gApFhgjRepjGNFZUa4af3f7_T6dO29br6Rgpwwkslsy9DR_vAegzf/Y_9YzNymMlfhaM9sPZjpPaBMePHX1l3dtNYrtn6QAQE,0,,,http://archive.hackclub.com/BGPcE
recRmFpkAQKOIDdJe,Stasis,1776038400,10,IN,,https://github.com/bunnypranav/hermesTH,https://github.com/bunnypranav/hermesTH,Hermes-TH senses temperature and humidity and shows it on a screen controlled by a STM32,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/51Qd36VmR_516BPCDr6pHg/7-x9bh0XcjOAhPtcv_Cu7ciUOd04m4JCcuAlz2ATlPgLhuv9b6myk45pxYh2qYKr_ciRAaW00o2y7HMrkR8v3obNNj_6p3xP7csd2e8sBZWg2fTqRe0_TURvzL2kTIawnngZZLyCTjNRtgc21JGPkzP27zSsYxsIIJ5UxBZxWzP3gGaL19MFOM_4A5oDi5eq/f4pz1nXZP4Ts8xWRqwEaTNgohAAlLEuev3G8RCVwdss,0,,,http://archive.hackclub.com/WmEQd
recN97jrdVi0HOl6V,Stasis,1775779200,7,PL,,https://github.com/jadam3k/Forter,https://github.com/jadam3k/Forter,Microcontroller made with ESP32-S3,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/g4wZqFwZDb08ovx8XKuG6g/XGlQOyu5XFw8cffGi5PoxCEuhDFmN9X-o51HNZY8QxjGxpwOpyP-TRcHVhB_yu2_MCbkOGQU2YrMJUae44gNQCTPznRL5jXq3st_GteaqLrLWYo1f0kK7KaVilz1SFfc-9FifJERVedr4mim6W24A23ULMOQgnlBFaBWxRS1h2PE22RVQ-dNGOUmpJV_1Opb/aSXakvLF3PtKSybFtz94a9Z9NULZN2xGBkxldY7nNcc,0,,,http://archive.hackclub.com/IFfUL
